seller_id,month,tenure_months,orders,gmv,returns,ads_spend,active
S101167,2025-10-01,1,65,714.02,0,68.14,True
S101167,2025-11-01,2,63,782.44,1,76.06,True
S101167,2025-12-01,3,27,326.79,0,17.02,True
S101167,2026-01-01,4,68,707.78,0,18.98,True
S101167,2026-02-01,5,84,1179.58,1,57.53,True
S101167,2026-03-01,6,147,2029.25,6,215.01,True
S101168,2026-03-01,0,24,1163.72,4,81.88,True
S101168,2026-04-01,1,50,1292.87,4,74.87,True
S101168,2026-05-01,2,43,1494.39,4,98.24,True
S101168,2026-06-01,3,60,2092.66,1,136.67,True
S101169,2024-06-01,0,33,1338.0,3,59.93,True
S101169,2024-07-01,1,7,188.87,1,14.44,True
S101169,2024-08-01,2,31,1051.96,2,76.84,True
S101169,2024-09-01,3,43,1180.94,3,96.41,True
S101169,2024-10-01,4,24,712.01,2,33.14,True
S101169,2024-11-01,5,25,764.52,3,37.48,True
S101169,2024-12-01,6,42,1111.15,4,53.43,True
S101169,2025-01-01,7,20,508.09,0,17.24,True
S101169,2025-02-01,8,55,1917.56,3,83.75,True
S101169,2025-03-01,9,11,369.54,1,10.21,True
S101169,2025-04-01,10,10,296.19,0,11.87,True
S101169,2025-05-01,11,11,351.92,0,29.41,True
S101170,2025-05-01,0,42,571.89,3,44.77,True
S101170,2025-06-01,1,21,249.79,1,11.15,True
S101170,2025-07-01,2,31,455.59,0,11.81,True
S101170,2025-08-01,3,62,463.08,2,21.69,True
S101170,2025-09-01,4,95,1013.25,4,59.09,True
S101170,2025-10-01,5,23,241.39,1,17.91,True
S101170,2025-11-01,6,40,510.91,1,41.13,True
S101170,2025-12-01,7,67,978.84,2,21.01,True
S101170,2026-01-01,8,46,720.17,1,63.65,True
S101170,2026-02-01,9,47,565.76,1,19.85,True
S101170,2026-03-01,10,62,366.43,3,8.71,True
S101170,2026-04-01,11,45,700.15,1,44.62,True
S101170,2026-05-01,12,97,844.68,4,29.38,True
S101170,2026-06-01,13,70,1201.56,5,58.31,True
S101171,2026-01-01,0,176,4735.5,35,202.81,True
S101171,2026-02-01,1,173,4719.0,39,499.14,True
S101171,2026-03-01,2,94,1346.95,12,39.05,True
S101171,2026-04-01,3,66,1414.73,12,150.28,True
S101171,2026-05-01,4,214,5369.55,38,273.12,True
S101171,2026-06-01,5,284,6820.55,52,630.83,True
S101172,2025-01-01,0,26,2042.11,5,134.75,True
S101172,2025-02-01,1,24,1831.22,2,149.69,True
S101172,2025-03-01,2,38,2579.23,6,56.23,True
S101172,2025-04-01,3,32,2230.47,3,192.11,True
S101172,2025-05-01,4,15,1099.09,2,64.46,True
S101172,2025-06-01,5,28,1878.31,4,128.15,True
S101172,2025-07-01,6,12,633.69,3,13.82,True
S101172,2025-08-01,7,20,1201.93,2,62.6,True
S101172,2025-09-01,8,20,1561.37,4,50.1,True
S101172,2025-10-01,9,44,1851.12,2,39.06,True
S101172,2025-11-01,10,39,1309.36,5,81.36,True
S101172,2025-12-01,11,36,2470.37,2,174.33,True
S101172,2026-01-01,12,23,1332.72,5,28.52,True
S101172,2026-02-01,13,15,1337.34,1,103.3,True
S101172,2026-03-01,14,19,1759.92,0,104.62,True
S101172,2026-04-01,15,13,903.31,0,72.21,True
S101172,2026-05-01,16,15,942.19,4,56.05,True
S101172,2026-06-01,17,31,3290.66,1,141.77,True
S101173,2026-02-01,0,55,4210.15,7,323.86,True
S101173,2026-03-01,1,29,1169.32,5,102.47,True
S101173,2026-04-01,2,40,2310.84,9,153.39,True
S101173,2026-05-01,3,62,5520.94,5,413.26,True
S101173,2026-06-01,4,19,1335.21,3,59.8,True
S101174,2025-08-01,0,6,197.52,1,10.39,True
S101174,2025-09-01,1,16,363.04,8,32.16,True
S101174,2025-10-01,2,15,592.4,4,38.64,True
S101174,2025-11-01,3,14,480.7,1,30.64,True
S101174,2025-12-01,4,14,468.42,5,20.44,True
S101174,2026-01-01,5,13,471.17,2,28.96,True
S101175,2026-02-01,0,25,820.54,2,60.57,True
S101175,2026-03-01,1,41,1703.79,2,83.32,True
S101175,2026-04-01,2,30,1161.16,4,82.22,True
S101175,2026-05-01,3,23,971.82,2,81.92,True
S101175,2026-06-01,4,28,1051.86,3,93.35,True
S101176,2025-07-01,0,27,922.87,3,24.92,True
S101176,2025-08-01,1,22,642.4,3,42.05,True
S101176,2025-09-01,2,34,1129.25,3,76.59,True
S101176,2025-10-01,3,30,1029.49,3,45.62,True
S101176,2025-11-01,4,22,357.89,1,23.51,True
S101176,2025-12-01,5,50,1881.35,4,64.45,True
S101176,2026-01-01,6,53,1541.96,3,128.9,True
S101176,2026-02-01,7,32,1322.14,2,58.43,True
S101176,2026-03-01,8,20,397.86,2,28.37,True
S101176,2026-04-01,9,44,1214.11,4,82.22,True
S101176,2026-05-01,10,22,629.46,2,39.77,True
S101177,2025-04-01,0,87,4657.18,14,274.77,True
S101177,2025-05-01,1,91,4174.59,9,328.07,True
S101177,2025-06-01,2,88,5035.09,7,341.97,True
S101177,2025-07-01,3,99,8284.74,12,311.37,True
S101177,2025-08-01,4,103,5696.22,15,333.99,True
S101177,2025-09-01,5,50,3633.53,8,259.98,True
S101177,2025-10-01,6,96,6671.43,7,275.05,True
S101177,2025-11-01,7,100,7918.89,11,381.9,True
S101177,2025-12-01,8,53,3617.25,5,144.23,True
S101177,2026-01-01,9,80,4413.29,7,287.3,True
S101177,2026-02-01,10,148,10447.43,13,379.2,True
S101177,2026-03-01,11,159,8714.71,14,988.83,True
S101177,2026-04-01,12,291,17478.77,24,474.83,True
S101177,2026-05-01,13,43,3087.91,5,301.27,True
S101177,2026-06-01,14,109,5801.16,13,376.61,True
S101178,2024-11-01,0,7,63.58,0,2.52,True
S101178,2024-12-01,1,17,299.2,0,25.15,True
S101178,2025-01-01,2,26,292.59,2,14.19,True
S101178,2025-02-01,3,27,489.02,1,13.28,True
S101178,2025-03-01,4,12,182.92,0,10.28,True
S101178,2025-04-01,5,12,178.68,0,3.86,True
S101178,2025-05-01,6,10,177.38,0,8.44,True
S101178,2025-06-01,7,10,149.08,0,13.03,True
S101178,2025-07-01,8,10,139.24,0,8.68,True
S101178,2025-08-01,9,18,172.01,0,10.92,True
S101178,2025-09-01,10,15,269.17,0,8.17,True
S101178,2025-10-01,11,13,71.82,0,5.85,True
S101178,2025-11-01,12,33,514.95,1,45.64,True
S101178,2025-12-01,13,16,191.73,0,15.53,True
S101178,2026-01-01,14,10,179.54,1,6.71,True
S101178,2026-02-01,15,45,545.01,2,48.42,True
S101179,2024-11-01,0,28,792.61,2,40.54,True
S101179,2024-12-01,1,63,1959.79,7,200.02,True
S101179,2025-01-01,2,54,1706.08,1,106.8,True
S101179,2025-02-01,3,33,518.71,0,18.67,True
S101179,2025-03-01,4,42,837.53,2,31.61,True
S101179,2025-04-01,5,99,1897.9,2,216.16,True
S101179,2025-05-01,6,63,1296.28,1,136.04,True
S101179,2025-06-01,7,109,3305.09,7,157.96,True
S101179,2025-07-01,8,45,756.86,2,62.19,True
S101180,2026-02-01,0,45,621.04,0,21.65,True
S101180,2026-03-01,1,21,188.31,0,12.23,True
S101180,2026-04-01,2,44,461.29,1,33.85,True
S101180,2026-05-01,3,22,286.89,2,7.34,True
S101180,2026-06-01,4,86,1061.21,1,82.26,True
S101181,2024-07-01,0,9,527.04,1,33.5,True
S101181,2024-08-01,1,27,1682.14,3,122.96,True
S101181,2024-09-01,2,14,1018.07,3,34.35,True
S101181,2024-10-01,3,9,513.71,2,21.23,True
S101182,2024-06-01,0,25,363.41,0,35.95,True
S101182,2024-07-01,1,45,591.7,1,59.13,True
S101182,2024-08-01,2,76,1165.02,2,111.28,True
S101182,2024-09-01,3,62,522.24,3,49.37,True
S101182,2024-10-01,4,23,293.4,0,7.81,True
S101182,2024-11-01,5,64,883.83,2,67.51,True
S101182,2024-12-01,6,56,413.03,1,25.8,True
S101182,2025-01-01,7,104,2092.66,9,110.23,True
S101182,2025-02-01,8,62,901.55,2,71.77,True
S101182,2025-03-01,9,72,1616.03,2,159.16,True
S101182,2025-04-01,10,71,1230.05,4,41.21,True
S101182,2025-05-01,11,124,1250.54,4,50.63,True
S101182,2025-06-01,12,72,1189.01,5,119.84,True
S101183,2024-10-01,0,32,312.39,1,18.15,True
S101183,2024-11-01,1,45,488.38,0,14.34,True
S101183,2024-12-01,2,49,562.01,1,35.5,True
S101183,2025-01-01,3,33,380.54,1,18.15,True
S101183,2025-02-01,4,36,646.52,1,37.9,True
S101183,2025-03-01,5,29,373.36,1,16.4,True
S101183,2025-04-01,6,80,1046.52,2,81.5,True
S101183,2025-05-01,7,47,141.0,0,7.56,True
S101183,2025-06-01,8,50,754.85,2,39.83,True
S101183,2025-07-01,9,87,1276.39,1,33.62,True
S101183,2025-08-01,10,73,894.82,2,44.83,True
S101183,2025-09-01,11,41,437.26,0,39.19,True
S101183,2025-10-01,12,33,554.9,1,40.32,True
S101183,2025-11-01,13,57,709.4,3,33.55,True
S101183,2025-12-01,14,43,684.93,4,14.69,True
S101183,2026-01-01,15,55,992.15,1,34.33,True
S101183,2026-02-01,16,27,388.88,0,33.73,True
S101183,2026-03-01,17,43,765.3,1,51.8,True
S101183,2026-04-01,18,72,954.71,2,20.3,True
S101183,2026-05-01,19,36,645.49,0,25.61,True
S101183,2026-06-01,20,21,136.89,0,11.55,True
S101184,2024-10-01,0,38,575.54,1,40.35,True
S101184,2024-11-01,1,13,234.39,1,9.46,True
S101184,2024-12-01,2,34,460.26,1,28.24,True
S101184,2025-01-01,3,18,201.94,0,16.08,True
S101184,2025-02-01,4,87,982.61,1,46.67,True
S101185,2026-03-01,0,45,1130.08,12,111.79,True
S101185,2026-04-01,1,41,1557.85,10,117.37,True
S101185,2026-05-01,2,71,2099.2,9,163.04,True
S101185,2026-06-01,3,102,3299.88,26,364.7,True
S101186,2025-05-01,0,28,812.36,3,42.14,True
S101186,2025-06-01,1,22,604.99,0,41.08,True
S101186,2025-07-01,2,15,276.45,3,14.26,True
S101186,2025-08-01,3,36,766.52,1,15.97,True
S101186,2025-09-01,4,48,848.88,4,61.71,True
S101186,2025-10-01,5,13,297.82,0,9.14,True
S101186,2025-11-01,6,51,1572.6,1,91.69,True
S101186,2025-12-01,7,20,338.39,0,18.56,True
S101186,2026-01-01,8,17,472.51,0,14.72,True
S101186,2026-02-01,9,16,279.85,1,9.17,True
S101186,2026-03-01,10,75,966.11,4,49.46,True
S101186,2026-04-01,11,85,1165.54,4,31.0,True
S101186,2026-05-01,12,60,1430.18,2,111.5,True
S101186,2026-06-01,13,16,221.72,1,8.99,True
S101187,2026-06-01,0,37,443.66,2,31.39,True
S101188,2024-08-01,0,10,307.97,1,25.46,True
S101188,2024-09-01,1,11,415.89,4,24.31,True
S101188,2024-10-01,2,7,199.7,1,8.98,True
S101188,2024-11-01,3,6,185.71,0,14.64,True
S101188,2024-12-01,4,12,315.18,4,26.72,True
S101189,2025-11-01,0,65,1569.66,2,94.88,True
S101189,2025-12-01,1,54,1354.48,4,36.1,True
S101189,2026-01-01,2,46,889.49,2,65.21,True
S101189,2026-02-01,3,109,3427.93,5,229.46,True
S101189,2026-03-01,4,53,1025.4,3,102.64,True
S101189,2026-04-01,5,55,1330.69,3,56.88,True
S101189,2026-05-01,6,50,910.55,1,50.42,True
S101189,2026-06-01,7,36,1068.56,2,123.1,True
S101190,2025-06-01,0,26,2115.82,2,166.74,True
S101190,2025-07-01,1,36,2241.39,5,162.44,True
S101190,2025-08-01,2,23,1587.05,4,69.81,True
S101190,2025-09-01,3,22,1664.2,3,94.89,True
S101190,2025-10-01,4,34,1567.91,3,118.77,True
S101190,2025-11-01,5,32,2826.18,5,76.92,True
S101190,2025-12-01,6,7,374.08,1,13.46,True
S101190,2026-01-01,7,37,2543.26,2,52.17,True
S101190,2026-02-01,8,6,330.8,1,9.67,True
S101190,2026-03-01,9,84,8352.83,12,483.53,True
S101190,2026-04-01,10,37,2647.32,5,153.4,True
S101190,2026-05-01,11,61,4139.95,7,91.64,True
S101191,2025-05-01,0,18,602.38,1,16.34,True
S101191,2025-06-01,1,37,1150.75,1,45.44,True
S101191,2025-07-01,2,38,1041.04,2,74.66,True
S101191,2025-08-01,3,38,601.1,2,41.63,True
S101191,2025-09-01,4,29,512.61,1,19.11,True
S101191,2025-10-01,5,40,976.11,0,28.32,True
S101191,2025-11-01,6,33,765.86,0,61.63,True
S101191,2025-12-01,7,13,391.68,0,23.42,True
S101191,2026-01-01,8,22,403.48,2,15.85,True
S101191,2026-02-01,9,25,538.25,2,25.35,True
S101191,2026-03-01,10,14,227.4,0,8.72,True
S101191,2026-04-01,11,90,2526.66,4,226.08,True
S101191,2026-05-01,12,30,656.33,1,31.98,True
S101191,2026-06-01,13,63,2035.34,2,63.68,True
S101192,2026-04-01,0,37,815.5,3,84.93,True
S101192,2026-05-01,1,272,9571.19,17,1014.1,True
S101192,2026-06-01,2,112,4748.84,7,415.37,True
S101193,2026-06-01,0,25,392.1,2,28.35,True
S101194,2026-04-01,0,33,665.83,1,50.56,True
S101194,2026-05-01,1,42,933.87,2,34.63,True
S101195,2024-10-01,0,8,240.18,2,15.96,True
S101195,2024-11-01,1,11,202.64,0,4.72,True
S101196,2024-11-01,0,34,405.52,1,21.79,True
S101196,2024-12-01,1,43,793.04,2,66.56,True
S101196,2025-01-01,2,29,118.58,0,8.34,True
S101196,2025-02-01,3,30,294.23,1,26.14,True
S101196,2025-03-01,4,29,421.87,0,32.66,True
S101196,2025-04-01,5,15,214.86,0,11.5,True
S101196,2025-05-01,6,18,214.05,0,13.67,True
S101196,2025-06-01,7,38,702.22,0,23.58,True
S101196,2025-07-01,8,19,245.99,0,19.82,True
S101196,2025-08-01,9,24,322.66,0,14.73,True
S101196,2025-09-01,10,45,615.62,2,33.08,True
S101196,2025-10-01,11,30,565.17,0,24.84,True
S101196,2025-11-01,12,11,197.58,0,12.12,True
S101196,2025-12-01,13,29,330.18,0,7.65,True
S101196,2026-01-01,14,20,302.76,1,6.49,True
S101196,2026-02-01,15,17,333.45,1,8.58,True
S101196,2026-03-01,16,8,96.51,0,6.68,True
S101196,2026-04-01,17,34,640.61,2,52.65,True
S101196,2026-05-01,18,68,1177.5,1,39.82,True
S101196,2026-06-01,19,49,738.47,0,51.41,True
S101197,2025-12-01,0,24,525.57,0,32.03,True
S101197,2026-01-01,1,33,956.07,2,30.15,True
S101197,2026-02-01,2,36,824.58,2,65.18,True
S101197,2026-03-01,3,17,586.47,0,32.71,True
S101198,2025-02-01,0,24,257.41,2,11.24,True
S101198,2025-03-01,1,23,665.9,1,15.12,True
S101198,2025-04-01,2,58,924.65,3,54.49,True
S101198,2025-05-01,3,34,1385.06,2,79.87,True
S101198,2025-06-01,4,21,454.51,0,38.9,True
S101199,2026-01-01,0,17,375.11,4,13.8,True
S101199,2026-02-01,1,2,49.8,0,4.46,True
S101199,2026-03-01,2,24,568.04,3,45.63,True
S101199,2026-04-01,3,19,538.09,1,43.97,True
S101199,2026-05-01,4,34,857.37,1,32.33,True
S101200,2025-09-01,0,19,369.1,0,14.27,True
S101200,2025-10-01,1,36,700.32,1,30.13,True
S101200,2025-11-01,2,49,1229.18,2,28.41,True
S101200,2025-12-01,3,26,655.91,1,29.43,True
S101200,2026-01-01,4,38,761.22,6,25.59,True
S101200,2026-02-01,5,37,746.68,3,36.26,True
S101200,2026-03-01,6,27,418.26,0,14.52,True
S101201,2025-09-01,0,22,410.16,5,31.33,True
S101201,2025-10-01,1,29,1079.21,3,68.35,True
S101201,2025-11-01,2,38,1270.44,4,114.31,True
S101201,2025-12-01,3,49,2100.01,4,153.91,True
S101201,2026-01-01,4,25,880.74,2,59.27,True
S101201,2026-02-01,5,36,1810.06,5,124.98,True
S101201,2026-03-01,6,47,904.73,4,70.0,True
S101201,2026-04-01,7,12,468.01,0,15.03,True
S101201,2026-05-01,8,18,876.66,0,53.01,True
S101201,2026-06-01,9,64,2100.86,4,115.9,True
S101202,2026-03-01,0,17,409.36,4,23.7,True
S101202,2026-04-01,1,61,1670.62,11,76.52,True
S101202,2026-05-01,2,43,1653.67,10,121.95,True
S101202,2026-06-01,3,67,2245.03,9,148.22,True
S101203,2026-01-01,0,30,2055.34,3,143.29,True
S101203,2026-02-01,1,17,1632.11,0,138.76,True
S101203,2026-03-01,2,21,1655.95,2,51.61,True
S101203,2026-04-01,3,16,1330.38,3,80.05,True
S101203,2026-05-01,4,33,951.34,2,26.29,True
S101204,2024-02-01,0,12,275.46,0,6.58,True
S101204,2024-03-01,1,45,932.47,1,52.3,True
S101204,2024-04-01,2,22,209.24,1,14.93,True
S101204,2024-05-01,3,8,88.75,0,4.06,True
S101204,2024-06-01,4,11,166.12,0,12.08,True
S101204,2024-07-01,5,19,282.51,0,14.14,True
S101204,2024-08-01,6,12,220.63,0,13.71,True
S101204,2024-09-01,7,7,72.23,0,3.62,True
S101204,2024-10-01,8,6,85.74,0,5.56,True
S101204,2024-11-01,9,15,228.17,0,5.12,True
S101204,2024-12-01,10,41,451.87,2,26.9,True
S101204,2025-01-01,11,30,484.46,1,32.99,True
S101204,2025-02-01,12,33,381.96,1,29.56,True
S101204,2025-03-01,13,10,99.83,1,8.79,True
S101204,2025-04-01,14,21,264.88,1,18.09,True
S101205,2024-04-01,0,51,457.2,3,17.2,True
S101205,2024-05-01,1,72,1110.94,2,123.22,True
S101205,2024-06-01,2,26,370.6,0,9.85,True
S101205,2024-07-01,3,58,552.99,2,45.31,True
S101205,2024-08-01,4,55,903.36,2,87.79,True
S101205,2024-09-01,5,62,673.64,1,68.41,True
S101205,2024-10-01,6,113,1605.93,5,167.63,True
S101205,2024-11-01,7,57,1052.65,1,77.25,True
S101205,2024-12-01,8,46,664.89,1,50.8,True
S101205,2025-01-01,9,75,1088.38,3,78.11,True
S101205,2025-02-01,10,77,799.64,3,44.84,True
S101205,2025-03-01,11,77,1255.43,2,71.71,True
S101205,2025-04-01,12,63,1099.33,2,36.3,True
S101205,2025-05-01,13,122,1221.73,5,55.31,True
S101205,2025-06-01,14,47,660.35,2,28.17,True
S101205,2025-07-01,15,81,1275.5,3,42.81,True
S101205,2025-08-01,16,57,777.69,1,81.02,True
S101205,2025-09-01,17,66,945.66,2,101.77,True
S101205,2025-10-01,18,63,820.24,2,86.47,True
S101205,2025-11-01,19,62,1051.95,0,78.55,True
S101205,2025-12-01,20,28,227.09,2,7.0,True
S101205,2026-01-01,21,89,1276.37,0,48.87,True
S101205,2026-02-01,22,125,3033.22,5,300.78,True
S101205,2026-03-01,23,46,798.59,1,40.42,True
S101205,2026-04-01,24,123,1019.98,4,63.94,True
S101205,2026-05-01,25,106,1831.1,4,176.5,True
S101205,2026-06-01,26,133,1816.6,4,133.82,True
S101206,2025-10-01,0,40,1625.64,4,142.42,True
S101206,2025-11-01,1,35,924.58,2,79.15,True
S101206,2025-12-01,2,25,980.58,2,45.35,True
S101206,2026-01-01,3,23,814.95,1,47.55,True
S101206,2026-02-01,4,22,756.14,1,37.75,True
S101206,2026-03-01,5,26,981.25,0,77.92,True
S101206,2026-04-01,6,22,707.73,2,38.81,True
S101206,2026-05-01,7,53,1570.01,3,53.72,True
S101206,2026-06-01,8,38,973.45,1,54.85,True
S101207,2025-07-01,0,15,318.6,1,27.69,True
S101207,2025-08-01,1,42,1258.8,4,79.98,True
S101207,2025-09-01,2,30,771.78,1,25.62,True
S101207,2025-10-01,3,24,505.39,2,13.38,True
S101207,2025-11-01,4,37,436.55,0,14.52,True
S101207,2025-12-01,5,30,388.67,4,19.52,True
S101207,2026-01-01,6,23,604.05,2,25.67,True
S101208,2025-01-01,0,47,2246.81,6,166.48,True
S101208,2025-02-01,1,17,522.26,4,39.68,True
S101208,2025-03-01,2,55,2039.23,3,116.24,True
S101208,2025-04-01,3,24,877.38,1,23.99,True
S101209,2025-06-01,0,16,271.67,0,20.41,True
S101209,2025-07-01,1,53,986.63,3,65.13,True
S101209,2025-08-01,2,33,296.11,1,30.47,True
S101209,2025-09-01,3,48,1070.29,3,115.52,True
S101209,2025-10-01,4,25,419.89,3,42.35,True
S101209,2025-11-01,5,33,681.31,4,43.21,True
S101210,2026-02-01,0,23,329.52,2,10.76,True
S101210,2026-03-01,1,14,458.9,2,16.78,True
S101210,2026-04-01,2,23,764.9,0,32.06,True
S101210,2026-05-01,3,53,524.8,2,23.61,True
S101210,2026-06-01,4,25,646.92,3,19.34,True
S101211,2026-03-01,0,33,2553.27,3,99.25,True
S101211,2026-04-01,1,70,4477.3,7,518.98,True
S101211,2026-05-01,2,70,2808.49,9,326.69,True
S101211,2026-06-01,3,58,4646.97,6,142.22,True
S101212,2025-09-01,0,22,590.75,3,38.0,True
S101212,2025-10-01,1,20,464.72,2,27.66,True
S101212,2025-11-01,2,16,373.69,1,21.74,True
S101212,2025-12-01,3,19,412.11,3,34.86,True
S101212,2026-01-01,4,27,597.45,2,35.1,True
S101212,2026-02-01,5,18,508.91,3,18.61,True
S101212,2026-03-01,6,10,266.26,2,15.41,True
S101212,2026-04-01,7,20,725.76,2,57.46,True
S101212,2026-05-01,8,31,929.82,6,38.73,True
S101212,2026-06-01,9,12,273.23,1,6.26,True
S101213,2025-05-01,0,52,3967.41,4,303.66,True
S101213,2025-06-01,1,28,1810.65,4,151.16,True
S101213,2025-07-01,2,42,3837.11,7,240.34,True
S101213,2025-08-01,3,67,3725.69,10,87.9,True
S101213,2025-09-01,4,39,2309.94,2,170.2,True
S101213,2025-10-01,5,12,500.76,1,30.01,True
S101213,2025-11-01,6,43,2122.81,7,128.25,True
S101213,2025-12-01,7,8,388.51,4,11.74,True
S101213,2026-01-01,8,34,1448.25,4,85.88,True
S101213,2026-02-01,9,70,4427.3,8,116.79,True
S101213,2026-03-01,10,107,4369.06,7,129.55,True
S101213,2026-04-01,11,38,3087.15,7,274.25,True
S101213,2026-05-01,12,96,6655.34,10,492.99,True
S101213,2026-06-01,13,22,1831.96,3,121.49,True
S101214,2025-01-01,0,71,1576.99,7,80.01,True
S101214,2025-02-01,1,46,968.9,2,27.86,True
S101214,2025-03-01,2,113,3290.78,9,368.64,True
S101214,2025-04-01,3,116,908.58,7,89.74,True
S101214,2025-05-01,4,57,1548.85,3,87.67,True
S101214,2025-06-01,5,47,1149.43,2,70.01,True
S101214,2025-07-01,6,62,1274.05,2,135.87,True
S101214,2025-08-01,7,98,1756.53,7,192.99,True
S101214,2025-09-01,8,74,1308.07,2,80.06,True
S101214,2025-10-01,9,121,2550.1,9,114.96,True
S101214,2025-11-01,10,61,974.9,4,25.44,True
S101214,2025-12-01,11,123,3987.23,4,161.96,True
S101214,2026-01-01,12,135,3366.91,8,252.09,True
S101214,2026-02-01,13,64,2189.7,7,207.24,True
S101214,2026-03-01,14,51,1213.54,6,95.61,True
S101215,2025-08-01,0,9,333.38,3,19.25,True
S101215,2025-09-01,1,25,690.17,2,48.47,True
S101215,2025-10-01,2,11,227.96,4,13.19,True
S101215,2025-11-01,3,37,840.4,5,34.77,True
S101215,2025-12-01,4,29,1002.76,3,38.18,True
S101215,2026-01-01,5,21,582.23,3,36.61,True
S101215,2026-02-01,6,14,384.94,2,9.39,True
S101215,2026-03-01,7,12,415.09,1,31.63,True
S101215,2026-04-01,8,26,533.76,5,15.91,True
S101215,2026-05-01,9,9,254.48,2,12.92,True
S101215,2026-06-01,10,11,311.29,0,24.25,True
S101216,2025-03-01,0,8,113.58,0,8.73,True
S101216,2025-04-01,1,5,71.08,0,6.11,True
S101216,2025-05-01,2,13,99.72,0,8.75,True
S101216,2025-06-01,3,5,32.85,0,2.85,True
S101217,2025-09-01,0,159,3991.81,7,313.6,True
S101217,2025-10-01,1,112,2423.34,3,259.49,True
S101217,2025-11-01,2,63,1388.36,2,91.01,True
S101217,2025-12-01,3,109,2330.78,3,152.75,True
S101217,2026-01-01,4,44,667.62,1,73.12,True
S101217,2026-02-01,5,92,1845.59,8,194.72,True
S101217,2026-03-01,6,100,2322.62,5,207.61,True
S101217,2026-04-01,7,167,4452.5,7,161.19,True
S101217,2026-05-01,8,82,1672.76,5,163.12,True
S101218,2025-12-01,0,10,735.18,0,28.86,True
S101218,2026-01-01,1,9,456.62,1,32.54,True
S101218,2026-02-01,2,15,877.06,2,48.93,True
S101218,2026-03-01,3,7,360.06,1,12.46,True
S101218,2026-04-01,4,13,401.69,1,29.74,True
S101218,2026-05-01,5,47,3496.98,7,262.4,True
S101218,2026-06-01,6,17,1195.22,3,60.07,True
S101219,2024-05-01,0,57,1417.1,1,30.07,True
S101219,2024-06-01,1,40,820.52,3,37.03,True
S101219,2024-07-01,2,18,440.26,0,15.53,True
S101219,2024-08-01,3,39,979.94,5,34.56,True
S101219,2024-09-01,4,47,1017.82,1,76.94,True
S101220,2024-01-01,0,44,665.52,3,24.91,True
S101220,2024-02-01,1,27,275.62,1,13.2,True
S101220,2024-03-01,2,43,580.85,1,37.41,True
S101220,2024-04-01,3,16,401.73,0,35.35,True
S101220,2024-05-01,4,22,404.33,1,23.56,True
S101220,2024-06-01,5,17,361.71,0,31.68,True
S101220,2024-07-01,6,20,571.48,1,24.77,True
S101220,2024-08-01,7,31,972.27,0,24.65,True
S101220,2024-09-01,8,27,622.33,4,14.08,True
S101220,2024-10-01,9,20,471.84,1,30.2,True
S101220,2024-11-01,10,80,1941.81,0,50.04,True
S101220,2024-12-01,11,43,1184.26,3,70.39,True
S101220,2025-01-01,12,45,1357.57,1,65.8,True
S101220,2025-02-01,13,95,3026.49,5,80.2,True
S101220,2025-03-01,14,39,1062.15,1,52.64,True
S101221,2024-11-01,0,18,480.2,0,28.13,True
S101221,2024-12-01,1,51,1461.44,5,101.75,True
S101221,2025-01-01,2,98,2715.5,7,180.92,True
S101221,2025-02-01,3,38,1521.85,1,67.17,True
S101221,2025-03-01,4,32,855.84,2,33.85,True
S101221,2025-04-01,5,39,889.17,2,76.64,True
S101221,2025-05-01,6,86,1887.29,7,142.28,True
S101221,2025-06-01,7,37,1087.92,2,73.3,True
S101221,2025-07-01,8,147,3369.2,7,203.36,True
S101221,2025-08-01,9,45,1631.66,3,74.77,True
S101221,2025-09-01,10,63,1720.5,3,99.3,True
S101221,2025-10-01,11,98,3722.68,10,176.27,True
S101221,2025-11-01,12,64,2732.69,5,219.82,True
S101221,2025-12-01,13,85,1501.2,6,39.11,True
S101221,2026-01-01,14,36,1283.9,3,88.86,True
S101221,2026-02-01,15,52,1950.58,6,46.27,True
S101221,2026-03-01,16,51,1752.5,9,100.87,True
S101222,2026-04-01,0,63,1262.68,3,58.7,True
S101222,2026-05-01,1,58,1100.16,6,92.82,True
S101222,2026-06-01,2,86,2160.81,6,159.81,True
S101223,2025-11-01,0,17,391.43,1,31.65,True
S101223,2025-12-01,1,10,223.91,0,10.69,True
S101223,2026-01-01,2,10,220.29,0,9.67,True
S101223,2026-02-01,3,13,265.51,0,9.2,True
S101223,2026-03-01,4,9,166.47,0,9.97,True
S101223,2026-04-01,5,13,358.53,1,12.52,True
S101223,2026-05-01,6,3,69.54,1,2.07,True
S101223,2026-06-01,7,17,499.77,1,32.07,True
S101224,2024-10-01,0,53,1618.51,13,160.46,True
S101224,2024-11-01,1,39,947.07,4,42.54,True
S101224,2024-12-01,2,53,1752.45,16,135.07,True
S101224,2025-01-01,3,71,1502.16,17,151.84,True
